Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1789523001761774,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523001757422,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523001756526,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523001687407,00000320,false,Rx,0,8,20,00,32,7D,37,7D,3C,7D,
-1789523001686426,00000320,false,Rx,0,8,20,01,41,7D,41,7D,3C,7D,
-1789523001685487,00000322,false,Rx,0,8,20,02,45,7D,45,7D,55,7C,
-1789523001684506,0000008C,false,Rx,0,8,00,21,00,21,00,3A,02,00,
-1789523001683524,000000BC,false,Rx,0,8,80,20,80,20,00,3D,02,00,
-1789523001682586,00000328,false,Rx,0,8,20,01,45,7D,4A,7D,41,7D,
-1789523001682116,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
-1789523001681178,00000330,false,Rx,0,8,20,00,4A,7D,45,7D,37,7D,
-1789523001680196,0000032A,false,Rx,0,8,20,02,37,7D,41,7D,45,7D,
-1789523001679258,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789523001678362,00000328,false,Rx,0,8,20,00,45,7D,37,7D,4F,7D,
-1789523001677338,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523001676399,00000330,false,Rx,0,8,20,01,37,7D,41,7D,3C,7D,
-1789523001675418,00000332,false,Rx,0,8,20,02,41,7D,41,7D,41,7D,
-1789523001663557,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523001662575,00000104,false,Rx,0,8,04,7F,00,7F,00,22,10,00,
-1789523001661594,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523001657413,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523001656517,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523001578822,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789523001577670,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523001563718,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523001562780,00000104,false,Rx,0,8,04,7F,00,7F,00,23,0F,00,
-1789523001561756,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523001557404,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789523001556508,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523001478045,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789523001476978,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523001463581,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523001462600,00000104,false,Rx,0,8,04,7F,00,7F,00,24,10,00,
-1789523001461619,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523001457395,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789523001456243,00000288,false,Rx,0,8,04,00,2A,BA,3D,96,0D,00,
-1789523001455347,00000288,false,Rx,0,7,04,01,19,5E,C3,F2,2E,00,
-1789523001454237,00000288,false,Rx,0,8,04,02,57,0B,2A,2F,0E,00,
-1789523001453341,00000288,false,Rx,0,7,04,03,9B,FE,71,15,2E,00,
-1789523001452488,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523001377183,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9D,00,
-1789523001376116,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523001374879,00000006,false,Rx,0,4,25,00,00,00,00,00,00,00,
-1789523001363743,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523001362761,00000104,false,Rx,0,8,04,7F,00,7F,00,25,0F,00,
-1789523001361780,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523001357385,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789523001356490,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523001276540,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789523001275644,00000280,false,Rx,0,5,06,21,07,C0,19,00,00,00,
-1789523001263783,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523001262844,00000104,false,Rx,0,8,04,7F,00,7F,00,26,0F,00,
-1789523001261863,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523001257511,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523001256615,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523001175720,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9D,03,
-1789523001174654,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523001163859,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523001162878,00000104,false,Rx,0,8,04,7F,00,7F,00,27,10,00,
-1789523001161897,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523001157502,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523001156606,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523001095508,0000010A,false,Rx,0,5,00,00,64,00,00,00,00,00,
-1789523001094783,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
-1789523001074901,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9D,00,
-1789523001073749,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523001063722,00000102,false,Rx,0,8,00,00,64,66,60,63,7C,00,
-1789523001062698,00000104,false,Rx,0,8,04,7F,00,7F,00,28,10,00,
-1789523001061717,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523001057493,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523001056597,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523001022165,00000308,false,Rx,0,8,20,00,45,7D,45,7D,3C,7D,
-1789523001021227,00000308,false,Rx,0,8,20,01,1F,7D,37,7D,45,7D,
-1789523001020288,0000030A,false,Rx,0,8,20,02,45,7D,4A,7D,3C,7D,
-1789523001019477,000000C0,false,Rx,0,6,37,7D,00,45,7D,08,00,00,
-1789523001018667,00000090,false,Rx,0,6,32,7D,05,41,7D,03,00,00,
-1789523001017685,00000310,false,Rx,0,8,20,01,41,7D,3C,7D,32,7D,
-1789523001016747,00000318,false,Rx,0,8,20,00,37,7D,41,7D,3C,7D,
-1789523001015808,00000312,false,Rx,0,8,20,02,32,7D,32,7D,41,7D,
-1789523001014827,00000310,false,Rx,0,8,20,00,37,7D,3C,7D,37,7D,
-1789523001013888,00000318,false,Rx,0,8,20,01,41,7D,45,7D,41,7D,
-1789523001012950,0000031A,false,Rx,0,8,20,02,41,7D,4A,7D,32,7D,
-1789523000990337,00000380,false,Rx,0,6,09,35,00,00,1B,04,00,00,
-1789523000974123,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9D,03,
-1789523000973355,00000280,false,Rx,0,5,10,5C,5D,39,03,00,00,00,
-1789523000963628,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523000962646,00000104,false,Rx,0,8,04,7F,00,7F,00,29,10,00,
-1789523000961665,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523000957526,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523000956588,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523000873304,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9D,00,
-1789523000872152,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523000863832,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523000862851,00000104,false,Rx,0,8,04,7F,00,7F,00,2A,10,00,
-1789523000861869,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523000857517,00000288,false,Rx,0,5,06,20,FF,FF,FF,00,00,00,
-1789523000856621,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523000772527,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9D,03,
-1789523000771460,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523000769540,00000380,false,Rx,0,7,02,00,12,00,00,00,10,00,
-1789523000763652,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523000762713,00000104,false,Rx,0,8,04,7F,00,7F,00,2B,0F,00,
-1789523000761732,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523000757508,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789523000756612,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523000671707,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789523000670512,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523000663686,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523000662704,00000104,false,Rx,0,8,04,7F,00,7F,00,2C,10,00,
-1789523000661723,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523000657542,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523000656603,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523000570930,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9D,00,
-1789523000569778,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523000563847,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523000562866,00000104,false,Rx,0,8,04,7F,00,7F,00,2D,0F,00,
-1789523000561885,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523000557490,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789523000556594,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523000470110,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789523000469001,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523000463710,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523000462729,00000104,false,Rx,0,8,04,7F,00,7F,00,2E,0F,00,
-1789523000461747,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523000457524,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789523000456329,00000288,false,Rx,0,8,04,00,2B,BA,3D,96,0D,00,
-1789523000455433,00000288,false,Rx,0,7,04,01,19,5E,C3,F2,2E,00,
-1789523000454366,00000288,false,Rx,0,8,04,02,80,0C,2A,2F,0E,00,
-1789523000453428,00000288,false,Rx,0,7,04,03,50,02,72,15,2E,00,
-1789523000452617,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523000369333,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9D,03,
-1789523000368266,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523000363658,00000102,false,Rx,0,8,00,00,64,66,60,64,7C,00,
-1789523000362677,00000104,false,Rx,0,8,04,7F,00,7F,00,2F,11,00,
-1789523000361696,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523000357514,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523000356576,00000320,false,Rx,0,8,20,00,32,7D,32,7D,3C,7D,
-1789523000355893,00000006,false,Rx,0,4,25,00,00,00,00,00,00,00,
-1789523000355168,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523000354229,00000320,false,Rx,0,8,20,01,41,7D,41,7D,41,7D,
-1789523000353291,000000C2,false,Rx,0,8,32,7D,45,7D,07,67,04,85,
-1789523000352352,00000092,false,Rx,0,8,32,7D,41,7D,03,67,04,15,
-1789523000351371,00000322,false,Rx,0,8,20,02,4A,7D,4A,7D,55,7C,
-1789523000350432,0000032A,false,Rx,0,8,20,02,37,7D,3C,7D,4A,7D,
-1789523000349493,00000330,false,Rx,0,8,20,00,4A,7D,45,7D,37,7D,
-1789523000348555,00000328,false,Rx,0,8,20,01,45,7D,4F,7D,3C,7D,
-1789523000347616,00000328,false,Rx,0,8,20,00,45,7D,37,7D,54,7D,
-1789523000346677,00000330,false,Rx,0,8,20,01,37,7D,41,7D,41,7D,
-1789523000345696,00000332,false,Rx,0,8,20,02,41,7D,41,7D,3C,7D,
-1789523000268483,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789523000267459,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523000263833,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523000262851,00000104,false,Rx,0,8,04,7F,00,7F,00,20,0F,00,
-1789523000261870,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523000257475,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523000256579,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523000167706,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789523000166853,00000280,false,Rx,0,5,06,21,07,C0,19,00,00,00,
-1789523000163823,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523000162885,00000104,false,Rx,0,8,04,7F,00,7F,00,21,10,00,
-1789523000161904,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523000157509,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523000156570,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523000085190,0000010A,false,Rx,0,5,00,00,64,00,00,00,00,00,
-1789523000084465,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
-1789523000066886,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789523000065734,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523000063857,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523000062876,00000104,false,Rx,0,8,04,7F,00,7F,00,22,0F,00,
-1789523000061852,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523000057500,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523000056561,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789522999987229,00000380,false,Rx,0,6,09,35,00,00,1B,04,00,00,
-1789522999966109,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789522999965341,00000280,false,Rx,0,5,10,5C,5D,39,03,00,00,00,
-1789522999963720,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789522999962739,00000104,false,Rx,0,8,04,7F,00,7F,00,23,0F,00,
-1789522999961757,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789522999957491,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789522999956595,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789522999865289,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789522999864137,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789522999863199,00000102,false,Rx,0,8,00,00,64,66,60,63,7C,00,
-1789522999862218,00000104,false,Rx,0,8,04,7F,00,7F,00,24,10,00,
-1789522999861236,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789522999857482,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789522999856586,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789522999766432,00000380,false,Rx,0,7,02,00,12,00,00,00,14,00,
-1789522999764512,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789522999763574,00000102,false,Rx,0,8,00,00,64,66,60,63,7C,00,
-1789522999762592,00000104,false,Rx,0,8,04,7F,00,7F,00,25,0F,00,
-1789522999761611,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789522999760630,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789522999757515,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789522999756577,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789522999691426,00000308,false,Rx,0,8,20,00,45,7D,45,7D,41,7D,
-1789522999690487,00000308,false,Rx,0,8,20,01,1B,7D,3C,7D,4A,7D,
-1789522999689548,0000030A,false,Rx,0,8,20,02,45,7D,45,7D,41,7D,
-1789522999688567,00000094,false,Rx,0,8,80,20,00,21,80,3B,02,03,
-1789522999687586,000000C4,false,Rx,0,8,00,1F,00,1F,00,46,02,00,
-1789522999686647,00000312,false,Rx,0,8,20,02,2E,7D,37,7D,41,7D,
-1789522999685666,00000318,false,Rx,0,8,20,00,37,7D,41,7D,41,7D,
-1789522999684727,00000310,false,Rx,0,8,20,01,41,7D,37,7D,37,7D,
-1789522999683746,00000310,false,Rx,0,8,20,00,37,7D,41,7D,37,7D,
-1789522999682764,00000318,false,Rx,0,8,20,01,41,7D,45,7D,41,7D,
-1789522999681826,0000031A,false,Rx,0,8,20,02,41,7D,4A,7D,37,7D,
-1789522999663735,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789522999662797,00000104,false,Rx,0,8,04,7F,00,7F,00,26,10,00,
-1789522999661773,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789522999660834,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789522999659725,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789522999657506,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789522999656567,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789522999563769,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789522999562788,00000104,false,Rx,0,8,04,7F,00,7F,00,27,0F,00,
-1789522999561806,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789522999560868,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789522999559716,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789522999557497,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789522999556558,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789522999463632,00000102,false,Rx,0,8,00,00,64,66,60,63,7C,00,
-1789522999462650,00000104,false,Rx,0,8,04,7F,00,7F,00,28,10,00,
-1789522999461669,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789522999460730,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789522999459621,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789522999457488,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789522999456336,00000288,false,Rx,0,8,04,00,2C,BA,3D,96,0D,00,
-1789522999455397,00000288,false,Rx,0,7,04,01,19,5E,C3,F2,2E,00,
-1789522999454331,00000288,false,Rx,0,8,04,02,AD,0D,2A,2F,0E,00,
-1789522999453435,00000288,false,Rx,0,7,04,03,13,06,72,15,2E,00,
-1789522999452581,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789522999425403,00000006,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789522999363751,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789522999362727,00000104,false,Rx,0,8,04,7F,00,7F,00,29,10,00,
-1789522999361788,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789522999360849,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789522999359740,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789522999357521,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789522999356583,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789522999263732,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789522999262751,00000104,false,Rx,0,8,04,7F,00,7F,00,2A,0F,00,
-1789522999261769,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789522999260575,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789522999259423,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789522999258185,00000006,false,Rx,0,4,25,00,00,00,00,00,00,00,
-1789522999257417,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789522999256607,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789522999163680,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789522999162699,00000104,false,Rx,0,8,04,7F,00,7F,00,2B,10,00,
-1789522999161717,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789522999159755,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789522999158688,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789522999157494,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789522999156598,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789522999075532,0000010A,false,Rx,0,5,00,00,64,00,00,00,00,00,
-1789522999074764,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
-1789522999063756,00000102,false,Rx,0,8,00,00,64,66,60,63,7C,00,
-1789522999062775,00000104,false,Rx,0,8,04,7F,00,7F,00,2C,0F,00,
-1789522999061794,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789522999058978,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789522999058124,00000280,false,Rx,0,5,06,21,07,C0,19,00,00,00,
-1789522999057314,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789522999056631,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789522999026722,0000030A,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789522999026168,00000312,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789522999025186,0000030A,false,Rx,0,8,20,02,41,7D,4A,7D,3C,7D,
-1789522999024248,00000310,false,Rx,0,8,20,01,41,7D,3C,7D,32,7D,
-1789522999023437,000000C8,false,Rx,0,6,37,7D,01,4F,7D,03,00,00,
-1789522999022626,00000098,false,Rx,0,6,37,7D,00,4A,7D,07,00,00,
-1789522999021688,00000318,false,Rx,0,8,20,01,41,7D,45,7D,41,7D,
-1789522999020749,00000318,false,Rx,0,8,20,00,37,7D,45,7D,3C,7D,
-1789522999019810,00000312,false,Rx,0,8,20,02,32,7D,32,7D,3C,7D,
-1789522999018829,00000310,false,Rx,0,8,20,00,3C,7D,41,7D,37,7D,
-1789522999017890,00000308,false,Rx,0,8,20,01,1F,7D,37,7D,45,7D,
-1789522999016952,00000308,false,Rx,0,8,20,00,45,7D,45,7D,3C,7D,
-1789522999015970,0000031A,false,Rx,0,8,20,02,41,7D,4A,7D,37,7D,
-1789522999015416,0000031A,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789522999014818,0000034A,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789522999014221,00000342,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789522999013624,0000033A,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789522999013026,00000332,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789522999012429,0000032A,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789522999011832,00000322,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789522999011277,00000352,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789522999010680,0000035A,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789522998984312,00000380,false,Rx,0,6,09,35,00,00,1B,04,00,00,
-1789522998963705,00000102,false,Rx,0,8,00,00,64,66,60,63,7C,00,
-1789522998962723,00000104,false,Rx,0,8,04,7F,00,7F,00,2D,10,00,
-1789522998961742,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789522998958158,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9D,03,
-1789522998957390,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789522998956665,00000280,false,Rx,0,5,10,5C,5D,39,03,00,00,00,
-1789522998955939,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789522998863738,00000102,false,Rx,0,8,00,00,64,66,60,63,7C,00,
-1789522998862757,00000104,false,Rx,0,8,04,7F,00,7F,00,2E,10,00,
-1789522998861775,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789522998857338,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9D,03,
-1789522998856570,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789522998855589,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789522998854906,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789522998763729,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789522998762790,00000104,false,Rx,0,8,04,7F,00,7F,00,2F,0F,00,
-1789522998761809,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789522998760870,00000380,false,Rx,0,7,02,00,12,00,00,00,18,00,
-1789522998757542,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789522998756518,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9D,03,
-1789522998755836,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789522998754854,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789522998663720,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789522998662739,00000104,false,Rx,0,8,04,7F,00,7F,00,20,10,00,
-1789522998661757,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789522998657533,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789522998656595,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789522998655656,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789522998654504,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789522998563967,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789522998562985,00000104,false,Rx,0,8,04,7F,00,7F,00,21,10,00,
-1789522998562004,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789522998557524,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789522998556628,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789522998554964,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789522998553812,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789522998463958,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789522998462976,00000104,false,Rx,0,8,04,7F,00,7F,00,22,10,00,
-1789522998461995,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789522998457558,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789522998456363,00000288,false,Rx,0,8,04,00,2D,BA,3D,96,0D,00,
-1789522998455467,00000288,false,Rx,0,7,04,01,19,5E,C3,F2,2E,00,
-1789522998454401,00000288,false,Rx,0,8,04,02,E0,0E,2A,2F,0E,00,
-1789522998453462,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789522998452566,00000288,false,Rx,0,7,04,03,E8,09,72,15,2E,00,
-1789522998451585,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789522998450902,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789522998363735,00000102,false,Rx,0,8,00,00,64,66,60,63,7C,00,
-1789522998362754,00000104,false,Rx,0,8,04,7F,00,7F,00,23,0F,00,
-1789522998361773,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789522998360791,00000320,false,Rx,0,8,20,00,32,7D,32,7D,3C,7D,
-1789522998359810,00000320,false,Rx,0,8,20,01,41,7D,41,7D,3C,7D,
