Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
406964486,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
406965496,000000C4,false,Rx,0,8,C6,18,42,19,B7,63,02,23,
406966524,000000D4,false,Rx,0,8,DF,18,42,19,F5,63,02,23,
406969636,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
406979205,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
406981101,00000280,false,Rx,0,5,06,12,07,82,1A,00,00,00,
406982536,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
407002494,000000AC,false,Rx,0,8,CD,18,2F,19,BE,63,02,21,
407012055,000000BC,false,Rx,0,8,B8,18,37,19,D4,63,02,21,
407014365,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
407055329,00000288,false,Rx,0,5,06,70,FF,FF,FF,00,00,00,
407056331,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
407062408,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
407063411,00000104,false,Rx,0,8,00,7F,00,19,00,20,0E,00,
407064440,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
407080725,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
407081727,00000280,false,Rx,0,5,10,00,00,00,00,00,00,00,
407138352,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
407155296,00000288,false,Rx,0,5,06,70,FF,FF,FF,00,00,00,
407156496,00000288,false,Rx,0,8,04,00,1D,CF,49,C7,06,00,
407157523,00000288,false,Rx,0,7,04,01,48,29,3B,A7,17,00,
407158519,00000288,false,Rx,0,8,04,02,55,EE,FD,F7,14,00,
407159537,00000288,false,Rx,0,7,04,03,3F,D0,55,CC,46,00,
407160539,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
407162311,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
407163309,00000104,false,Rx,0,8,00,7F,00,1A,00,21,0E,00,
407164345,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
407171181,0000009C,false,Rx,0,8,C2,18,24,19,BD,63,02,21,
407181479,00000280,false,Rx,0,8,14,CB,65,65,00,88,51,03,
407182581,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
407255298,00000288,false,Rx,0,5,06,70,FF,FF,FF,00,00,00,
407256351,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
407262451,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
407263446,00000104,false,Rx,0,8,00,7F,00,19,00,22,0E,00,
407264457,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
407267314,000000A4,false,Rx,0,8,BE,18,27,19,BD,63,02,21,
407282319,00000280,false,Rx,0,8,14,CB,65,65,00,89,51,00,
407283372,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
407322789,000000DA,false,Rx,0,8,78,80,A0,80,9A,85,04,00,
407330685,000000B2,false,Rx,0,8,78,80,A0,80,76,85,04,00,
407333686,000000C2,false,Rx,0,8,78,80,A0,80,9E,85,04,00,
407355333,00000288,false,Rx,0,5,06,70,FF,FF,FF,00,00,00,
407356335,000000DC,false,Rx,0,8,E4,18,7A,19,56,64,02,21,
407357346,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
407362457,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
407363454,00000104,false,Rx,0,8,00,7F,00,19,00,23,0E,00,
407364483,000000B4,false,Rx,0,8,B7,18,3A,19,9C,63,02,21,
407365476,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
407366479,000000A2,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
407367508,000000C4,false,Rx,0,8,CA,18,41,19,BB,63,02,23,
407381021,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
407383146,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
407384247,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
407403979,000000AC,false,Rx,0,8,D0,18,2C,19,BE,63,02,21,
407413893,000000BC,false,Rx,0,8,BD,18,38,19,DE,63,02,21,
407434831,00000094,false,Rx,0,8,DB,18,3E,19,E0,63,02,21,
407440559,0000008A,false,Rx,0,8,78,80,A0,80,75,85,04,00,
407455314,00000288,false,Rx,0,5,06,70,FF,FF,FF,00,00,00,
407456345,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
407457354,000000CA,false,Rx,0,8,78,80,A0,80,9F,85,04,00,
407462477,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
407463460,00000104,false,Rx,0,8,00,7F,00,1A,00,24,0E,00,
407464477,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
407473416,0000008C,false,Rx,0,8,FA,18,80,19,97,64,02,20,
407483875,00000280,false,Rx,0,8,14,CB,65,65,00,89,51,00,
407484977,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
407489708,000000CC,false,Rx,0,8,DF,18,41,19,2C,64,02,20,
407502538,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
407529963,000000D2,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
407533394,00000092,false,Rx,0,8,00,80,C8,80,FC,84,04,10,
407540144,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
407549283,0000010A,false,Rx,0,5,00,00,64,00,00,00,00,00,
407550281,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
407555328,00000288,false,Rx,0,5,06,70,FF,FF,FF,00,00,00,
407556330,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
407562438,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
407563439,000000D4,false,Rx,0,8,E0,18,43,19,F8,63,02,23,
407564463,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
407565458,00000104,false,Rx,0,8,00,7F,00,1A,00,25,0E,00,
407566460,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
407573010,0000009C,false,Rx,0,8,C1,18,24,19,BD,63,02,21,
407584668,00000280,false,Rx,0,8,14,CB,65,65,00,89,51,00,
407585771,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
407655328,00000288,false,Rx,0,5,06,70,FF,FF,FF,00,00,00,
407656336,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
407662459,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
407663484,00000104,false,Rx,0,8,00,7F,00,19,00,26,0E,00,
407664481,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
407685533,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
407686611,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
407724107,00000380,false,Rx,0,6,09,46,00,00,00,01,00,00,
407734796,000000A2,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
407755315,00000288,false,Rx,0,5,06,70,FF,FF,FF,00,00,00,
407756339,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
407762441,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
407763424,00000104,false,Rx,0,8,00,7F,00,1A,00,27,0E,00,
407764442,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
407767670,000000A4,false,Rx,0,8,BD,18,28,19,BE,63,02,21,
407786326,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
407787379,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
407789304,00000006,false,Rx,0,4,25,00,00,00,00,00,00,00,
407822851,000000DA,false,Rx,0,8,78,80,A0,80,9A,85,04,00,
407823807,00000380,false,Rx,0,7,02,00,02,00,00,00,87,00,
407830689,000000B2,false,Rx,0,8,78,80,A0,80,76,85,04,00,
407855331,00000288,false,Rx,0,5,06,70,FF,FF,FF,00,00,00,
407856319,000000DC,false,Rx,0,8,E4,18,7A,19,58,64,02,21,
407857307,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
407858660,000000CA,false,Rx,0,8,78,80,A0,80,9F,85,04,00,
407862488,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
407863484,00000104,false,Rx,0,8,00,7F,00,19,00,28,0E,00,
407864514,000000B4,false,Rx,0,8,B8,18,38,19,9B,63,02,21,
407865505,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
407871457,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
407874901,0000008C,false,Rx,0,8,F9,18,6A,19,7F,64,02,21,
407881049,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
407887096,00000280,false,Rx,0,8,14,CB,65,65,00,88,52,03,
407888087,00000280,false,Rx,0,5,06,12,07,82,1A,00,00,00,
407891487,000000CC,false,Rx,0,8,E2,18,44,19,35,64,02,20,
407902337,00000092,false,Rx,0,8,00,80,C8,80,FC,84,04,10,
407904322,000000AC,false,Rx,0,8,CB,18,2D,19,BC,63,02,21,
407913902,000000BC,false,Rx,0,8,BA,18,37,19,D6,63,02,21,
407931784,000000D2,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
407932772,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,20,
407935191,00000094,false,Rx,0,8,D9,18,40,19,E1,63,02,21,
407955321,00000288,false,Rx,0,5,06,70,FF,FF,FF,00,00,00,
407956343,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
407962487,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
407963519,00000104,false,Rx,0,8,00,7F,00,19,00,29,0E,00,
407964519,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
407965506,000000C4,false,Rx,0,8,C8,18,43,19,B9,63,02,23,
407966506,000000D4,false,Rx,0,8,E1,18,40,19,F4,63,02,23,
407973445,0000008A,false,Rx,0,8,78,80,A0,80,75,85,04,00,
407976466,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
407987944,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
407989025,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
408040172,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
408055286,00000288,false,Rx,0,5,06,70,FF,FF,FF,00,00,00,
408056327,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
408062444,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
408063447,00000104,false,Rx,0,8,00,7F,00,1A,00,2A,0E,00,
408064468,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
408073031,0000009C,false,Rx,0,8,C6,18,24,19,C1,63,02,21,
408088699,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
408089713,00000280,false,Rx,0,5,10,00,00,00,00,00,00,00,
408155323,00000288,false,Rx,0,5,06,70,FF,FF,FF,00,00,00,
408156488,00000288,false,Rx,0,8,04,00,1E,CF,49,C7,06,00,
408157490,00000288,false,Rx,0,7,04,01,48,29,3B,A7,17,00,
408158518,00000288,false,Rx,0,8,04,02,09,EF,FD,F7,14,00,
408159512,00000288,false,Rx,0,7,04,03,AB,D2,55,CC,46,00,
408160539,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
408162412,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
408163417,00000104,false,Rx,0,8,00,7F,00,19,00,2B,0E,00,
408164425,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
408189438,00000280,false,Rx,0,8,14,CB,65,65,00,89,51,00,
408190518,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
408255285,00000288,false,Rx,0,5,06,70,FF,FF,FF,00,00,00,
408256323,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
408262398,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
408263385,00000104,false,Rx,0,8,00,7F,00,19,00,2C,0E,00,
408264409,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
408290290,00000280,false,Rx,0,8,14,CB,65,65,00,89,51,00,
408291347,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
408330700,000000B2,false,Rx,0,8,78,80,A0,80,4E,85,04,00,
408333013,000000A2,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
408334030,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,20,
408342386,0000008A,false,Rx,0,8,78,80,A0,80,75,85,04,00,
408355326,00000288,false,Rx,0,5,06,90,FF,FF,FF,00,00,00,
408356332,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
408358681,000000CA,false,Rx,0,8,78,80,A0,80,9F,85,04,00,
408362493,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
408363490,00000104,false,Rx,0,8,00,7F,00,19,00,2D,0F,00,
408364513,000000B4,false,Rx,0,8,B9,18,39,19,9D,63,02,21,
408365512,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
408366513,000000A4,false,Rx,0,8,BD,18,28,19,C0,63,02,21,
408367538,000000C4,false,Rx,0,8,CA,18,43,19,BB,63,02,23,
408375285,0000008C,false,Rx,0,8,F4,18,7E,19,93,64,02,20,
408391032,00000280,false,Rx,0,8,14,CB,65,65,00,89,51,00,
408392056,000000CC,false,Rx,0,8,E0,18,40,19,2E,64,02,20,
408393079,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
408402340,00000092,false,Rx,0,8,00,80,C8,80,FC,84,04,10,
408421034,000000DA,false,Rx,0,8,78,80,A0,80,9A,85,04,00,
408435231,00000094,false,Rx,0,8,D9,18,40,19,DF,63,02,21,
408453897,000000DC,false,Rx,0,8,E4,18,7A,19,58,64,02,21,
408455327,00000288,false,Rx,0,5,06,90,FF,FF,FF,00,00,00,
408456346,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
408462555,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
408463556,00000104,false,Rx,0,8,00,7F,00,1A,00,2E,0E,00,
408464588,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
408469678,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
408479310,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
408491906,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
408492993,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
408502533,000000AC,false,Rx,0,8,CB,18,2C,19,BA,63,02,21,
408512116,000000BC,false,Rx,0,8,BA,18,36,19,D6,63,02,21,
408529991,000000D2,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
408555342,00000288,false,Rx,0,5,06,90,FF,FF,FF,00,00,00,
408556341,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
408558172,0000010A,false,Rx,0,5,00,00,64,00,00,00,00,00,
408559179,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
408562495,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
408563485,000000D4,false,Rx,0,8,DE,18,42,19,F5,63,02,23,
408564492,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
408565494,00000104,false,Rx,0,8,00,7F,00,19,00,2F,0E,00,
408566495,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
408592658,00000280,false,Rx,0,8,14,CB,65,65,00,89,51,00,
408593743,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
408638390,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
408655308,00000288,false,Rx,0,5,06,90,FF,FF,FF,00,00,00,
408656352,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
408662471,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
408663475,00000104,false,Rx,0,8,00,7F,00,19,00,20,0E,00,
408664488,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
408671261,0000009C,false,Rx,0,8,C5,18,23,19,C1,63,02,21,
408693517,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
408694597,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
408727286,00000380,false,Rx,0,6,09,46,00,00,00,01,00,00,
408734805,000000A2,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
408755292,00000288,false,Rx,0,5,06,80,FF,FF,FF,00,00,00,
408756347,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
408762461,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
408763486,00000104,false,Rx,0,8,00,7F,00,1A,00,21,0E,00,
408764480,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
408767664,000000A4,false,Rx,0,8,C1,18,28,19,C3,63,02,21,
408794306,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
408795370,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
408822888,000000DA,false,Rx,0,8,78,80,A0,80,9A,85,04,00,
408826747,00000380,false,Rx,0,7,02,00,02,00,00,00,8B,00,
408830707,000000B2,false,Rx,0,8,78,80,A0,80,4E,85,04,00,
408833707,000000C2,false,Rx,0,8,78,80,A0,80,9E,85,04,00,
408855311,00000288,false,Rx,0,5,06,80,FF,FF,FF,00,00,00,
408856339,000000DC,false,Rx,0,8,E5,18,7D,19,5D,64,02,21,
408857300,00000006,false,Rx,0,4,25,00,00,00,00,00,00,00,
408858316,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
408862475,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
408863477,00000104,false,Rx,0,8,00,7F,00,19,00,22,0E,00,
408864496,000000B4,false,Rx,0,8,B9,18,39,19,9E,63,02,21,
408865489,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
408866559,000000C4,false,Rx,0,8,CB,18,42,19,BE,63,02,23,
408871475,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
408881056,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
408895079,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
408896080,00000280,false,Rx,0,5,06,12,07,82,1A,00,00,00,
408902374,00000092,false,Rx,0,8,00,80,C8,80,FC,84,04,10,
408904331,000000AC,false,Rx,0,8,D0,18,2E,19,BE,63,02,21,
408913936,000000BC,false,Rx,0,8,BD,18,35,19,DC,63,02,21,
408931817,000000D2,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
408935191,00000094,false,Rx,0,8,DA,18,3E,19,DD,63,02,21,
408940601,0000008A,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
408955337,00000288,false,Rx,0,5,06,90,FF,FF,FF,00,00,00,
408956331,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
408957337,000000CA,false,Rx,0,8,78,80,A0,80,9F,85,04,00,
408962457,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
408963459,00000104,false,Rx,0,8,00,7F,00,1A,00,23,0E,00,
408964478,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
408965477,000000D4,false,Rx,0,8,E1,18,41,19,F6,63,02,23,
408973436,0000008C,false,Rx,0,8,F6,18,67,19,7B,64,02,21,
408989748,000000CC,false,Rx,0,8,E2,18,40,19,32,64,02,20,
408995833,00000280,false,Rx,0,8,14,CB,65,65,00,89,51,00,
408996935,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
409011542,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
409040150,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
409055332,00000288,false,Rx,0,5,06,90,FF,FF,FF,00,00,00,
409056301,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
409062414,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
409063397,00000104,false,Rx,0,8,00,7F,00,1A,00,24,0E,00,
409064418,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
409073021,0000009C,false,Rx,0,8,C2,18,24,19,BD,63,02,21,
409096686,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
409097710,00000280,false,Rx,0,5,10,00,00,00,00,00,00,00,
409155312,00000288,false,Rx,0,5,06,80,FF,FF,FF,00,00,00,
409156501,00000288,false,Rx,0,8,04,00,1F,CF,49,C7,06,00,
409157498,00000288,false,Rx,0,7,04,01,48,29,3B,A7,17,00,
409158531,00000288,false,Rx,0,8,04,02,A1,EF,FD,F7,14,00,
409159531,00000288,false,Rx,0,7,04,03,B7,D4,55,CC,46,00,
409160527,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
409162346,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
409163399,00000104,false,Rx,0,8,00,7F,00,19,00,25,0F,00,
409164390,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
409197439,00000280,false,Rx,0,8,14,CB,65,65,00,89,51,00,
409198541,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
409234858,000000A2,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
409255300,00000288,false,Rx,0,5,06,80,FF,FF,FF,00,00,00,
409256328,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
409262499,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
409263502,00000104,false,Rx,0,8,00,7F,00,19,00,26,0E,00,
409264533,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
409267689,000000A4,false,Rx,0,8,C0,18,27,19,C2,63,02,21,
409298230,00000280,false,Rx,0,8,14,CB,65,65,00,88,52,03,
409299335,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
409322898,000000DA,false,Rx,0,8,78,80,A0,80,9A,85,04,00,
409330736,000000B2,false,Rx,0,8,78,80,A0,80,76,85,04,00,
409333756,000000C2,false,Rx,0,8,78,80,A0,80,9E,85,04,00,
409342400,0000008A,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
409355318,00000288,false,Rx,0,5,06,70,FF,FF,FF,00,00,00,
409356335,000000DC,false,Rx,0,8,E4,18,7B,19,5B,64,02,21,
409357337,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
409358691,000000CA,false,Rx,0,8,78,80,A0,80,9F,85,04,00,
409362500,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
409363503,00000104,false,Rx,0,8,00,7F,00,19,00,27,0E,00,
409364527,000000B4,false,Rx,0,8,BA,18,3B,19,A2,63,02,21,
409365528,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
409366599,000000C4,false,Rx,0,8,CB,18,41,19,BC,63,02,23,
409371505,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
409375237,0000008C,false,Rx,0,8,F5,18,6C,19,7E,64,02,21,
409381150,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
409391555,000000CC,false,Rx,0,8,E2,18,3F,19,33,64,02,20,
409399026,00000280,false,Rx,0,8,14,CB,65,65,00,89,51,00,
409400128,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
409402345,00000092,false,Rx,0,8,00,80,C8,80,FC,84,04,10,
409404353,000000AC,false,Rx,0,8,CB,18,2E,19,BE,63,02,21,
409413985,000000BC,false,Rx,0,8,BC,18,36,19,DA,63,02,21,
409435234,00000094,false,Rx,0,8,DC,18,3E,19,E2,63,02,21,
409455304,00000288,false,Rx,0,5,06,E0,FF,FF,FF,00,00,00,
409456312,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
409462545,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
409463546,00000104,false,Rx,0,8,00,7F,00,19,00,28,0F,00,
409464567,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
409499901,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
409500984,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
409530014,000000D2,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
409540236,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
409555315,00000288,false,Rx,0,5,06,90,FF,FF,FF,00,00,00,
409556317,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
409562404,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
409563447,000000D4,false,Rx,0,8,E2,18,43,19,FD,63,02,23,
409564442,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
409565437,00000104,false,Rx,0,8,00,7F,00,19,00,29,0E,00,
409566463,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
409573067,0000009C,false,Rx,0,8,C6,18,21,19,BF,63,02,21,
409574069,0000010A,false,Rx,0,5,00,00,64,00,00,00,00,00,
409575031,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
409600662,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
409601713,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
409655322,00000288,false,Rx,0,5,06,90,FF,FF,FF,00,00,00,
409656340,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
409662446,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
409663443,00000104,false,Rx,0,8,00,7F,00,19,00,2A,0F,00,
409664467,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
409701405,00000280,false,Rx,0,8,14,CB,65,65,00,89,51,00,
409702512,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
409730340,00000380,false,Rx,0,6,09,46,00,00,00,01,00,00,
409755323,00000288,false,Rx,0,5,06,90,FF,FF,FF,00,00,00,
409756337,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
409762379,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
409763418,00000104,false,Rx,0,8,00,7F,00,19,00,2B,0E,00,
409764405,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
409802231,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
409803364,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
409829916,00000380,false,Rx,0,7,02,00,02,00,00,00,8F,00,
409830873,000000B2,false,Rx,0,8,78,80,A0,80,76,85,04,00,
409833048,000000A2,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
409834070,000000C2,false,Rx,0,8,78,80,A0,80,9E,85,04,00,
409842426,0000008A,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
409855386,000000DC,false,Rx,0,8,E5,18,79,19,5B,64,02,21,
409856387,00000288,false,Rx,0,5,06,80,FF,FF,FF,00,00,00,
409857396,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
409862249,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
409863247,00000104,false,Rx,0,8,00,7F,00,19,00,2C,0E,00,
409864304,000000B4,false,Rx,0,8,B8,18,38,19,9D,63,02,21,
409865276,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
409866300,000000A4,false,Rx,0,8,C1,18,24,19,C1,63,02,21,
409867316,000000C4,false,Rx,0,8,CA,18,44,19,BD,63,02,23,
409875325,0000008C,false,Rx,0,8,F9,18,7E,19,99,64,02,20,
409903055,00000280,false,Rx,0,8,14,CB,65,65,00,88,52,03,
409904036,00000280,false,Rx,0,5,06,12,07,82,1A,00,00,00,
409913674,000000BC,false,Rx,0,8,BD,18,38,19,DE,63,02,21,
409931866,000000D2,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
409953968,000000DA,false,Rx,0,8,78,80,A0,80,9A,85,04,00,
409955288,00000288,false,Rx,0,5,06,80,FF,FF,FF,00,00,00,
409956316,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
409957335,000000CA,false,Rx,0,8,78,80,A0,80,9F,85,04,00,
409958339,00000006,false,Rx,0,4,25,00,00,00,00,00,00,00,
409962488,00000102,false,Rx,0,8,00,00,64,74,84,76,70,00,
409963515,00000104,false,Rx,0,8,00,7F,00,1A,00,2D,0F,00,
409964509,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
409965532,000000D4,false,Rx,0,8,E0,18,42,19,FA,63,02,23,
409969726,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
409989739,000000CC,false,Rx,0,8,E2,18,42,19,37,64,02,20,
